Province/State,Country/Region,date,confirmed,deaths,recovered,active
Delaware,US,1/23/20,0,0,0,0
Idaho,US,1/23/20,0,0,0,0
Maine,US,1/23/20,0,0,0,0
Michigan,US,1/23/20,0,0,0,0
Mississippi,US,1/23/20,0,0,0,0
Montana,US,1/23/20,0,0,0,0
New Mexico,US,1/23/20,0,0,0,0
North Dakota,US,1/23/20,0,0,0,0
South Dakota,US,1/23/20,0,0,0,0
West Virginia,US,1/23/20,0,0,0,0
Wyoming,US,1/23/20,0,0,0,0
Hubei,China,1/23/20,444,17,28,399
,Iran,1/23/20,0,0,0,0
,"Korea, South",1/23/20,1,0,0,1
France,France,1/23/20,0,0,0,0
Guangdong,China,1/23/20,32,0,2,30
Henan,China,1/23/20,5,0,0,5
Zhejiang,China,1/23/20,27,0,0,27
Hunan,China,1/23/20,9,0,0,9
Anhui,China,1/23/20,9,0,0,9
Jiangxi,China,1/23/20,7,0,0,7
Shandong,China,1/23/20,6,0,0,6
Diamond Princess,Cruise Ship,1/23/20,0,0,0,0
Jiangsu,China,1/23/20,5,0,0,5
Chongqing,China,1/23/20,9,0,0,9
Sichuan,China,1/23/20,8,0,0,8
Heilongjiang,China,1/23/20,2,0,0,2
Denmark,Denmark,1/23/20,0,0,0,0
Beijing,China,1/23/20,22,0,0,22
Shanghai,China,1/23/20,16,0,0,16
Hebei,China,1/23/20,1,1,0,0
Fujian,China,1/23/20,5,0,0,5
Guangxi,China,1/23/20,5,0,0,5
Shaanxi,China,1/23/20,3,0,0,3
Yunnan,China,1/23/20,2,0,0,2
Hainan,China,1/23/20,5,0,0,5
Guizhou,China,1/23/20,3,0,0,3
Tianjin,China,1/23/20,4,0,0,4
Shanxi,China,1/23/20,1,0,0,1
Gansu,China,1/23/20,2,0,0,2
Hong Kong,China,1/23/20,2,0,0,2
Liaoning,China,1/23/20,3,0,0,3
Jilin,China,1/23/20,1,0,0,1
,Czechia,1/23/20,0,0,0,0
Xinjiang,China,1/23/20,2,0,0,2
Inner Mongolia,China,1/23/20,0,0,0,0
Ningxia,China,1/23/20,1,0,0,1
,Taiwan*,1/23/20,1,0,0,1
,Vietnam,1/23/20,2,0,0,2
,Russia,1/23/20,0,0,0,0
Qinghai,China,1/23/20,0,0,0,0
Macau,China,1/23/20,2,0,0,2
,Moldova,1/23/20,0,0,0,0
,Bolivia,1/23/20,0,0,0,0
Faroe Islands,Denmark,1/23/20,0,0,0,0
St Martin,France,1/23/20,0,0,0,0
,Honduras,1/23/20,0,0,0,0
Channel Islands,United Kingdom,1/23/20,0,0,0,0
New Brunswick,Canada,1/23/20,0,0,0,0
Tibet,China,1/23/20,0,0,0,0
,Congo (Kinshasa),1/23/20,0,0,0,0
,Cote d'Ivoire,1/23/20,0,0,0,0
Saint Barthelemy,France,1/23/20,0,0,0,0
,Jamaica,1/23/20,0,0,0,0
,Turkey,1/23/20,0,0,0,0
Gibraltar,United Kingdom,1/23/20,0,0,0,0
"Kitsap, WA",US,1/23/20,0,0,0,0
"Solano, CA",US,1/23/20,0,0,0,0
"Santa Cruz, CA",US,1/23/20,0,0,0,0
"Napa, CA",US,1/23/20,0,0,0,0
"Ventura, CA",US,1/23/20,0,0,0,0
"Worcester, MA",US,1/23/20,0,0,0,0
"Gwinnett, GA",US,1/23/20,0,0,0,0
"DeKalb, GA",US,1/23/20,0,0,0,0
"Floyd, GA",US,1/23/20,0,0,0,0
"Fayette, GA",US,1/23/20,0,0,0,0
"Gregg, TX",US,1/23/20,0,0,0,0
"Monmouth, NJ",US,1/23/20,0,0,0,0
"Burlington, NJ",US,1/23/20,0,0,0,0
"Camden, NJ",US,1/23/20,0,0,0,0
"Passaic, NJ",US,1/23/20,0,0,0,0
"Union, NJ",US,1/23/20,0,0,0,0
"Eagle, CO",US,1/23/20,0,0,0,0
"Larimer, CO",US,1/23/20,0,0,0,0
"Arapahoe, CO",US,1/23/20,0,0,0,0
"Gunnison, CO",US,1/23/20,0,0,0,0
"Kane, IL",US,1/23/20,0,0,0,0
"Monroe, PA",US,1/23/20,0,0,0,0
"Philadelphia, PA",US,1/23/20,0,0,0,0
"Norfolk, VA",US,1/23/20,0,0,0,0
"Arlington, VA",US,1/23/20,0,0,0,0
"Spotsylvania, VA",US,1/23/20,0,0,0,0
"Loudoun, VA",US,1/23/20,0,0,0,0
"Prince George's, MD",US,1/23/20,0,0,0,0
"Pottawattamie, IA",US,1/23/20,0,0,0,0
"Camden, NC",US,1/23/20,0,0,0,0
"Pima, AZ",US,1/23/20,0,0,0,0
"Noble, IN",US,1/23/20,0,0,0,0
"Adams, IN",US,1/23/20,0,0,0,0
"Boone, IN",US,1/23/20,0,0,0,0
"Dane, WI",US,1/23/20,0,0,0,0
"Pierce, WI",US,1/23/20,0,0,0,0
"Cuyahoga, OH",US,1/23/20,0,0,0,0
"Weber, UT",US,1/23/20,0,0,0,0
"Bennington County, VT",US,1/23/20,0,0,0,0
"Carver County, MN",US,1/23/20,0,0,0,0
"Charlotte County, FL",US,1/23/20,0,0,0,0
"Cherokee County, GA",US,1/23/20,0,0,0,0
"Collin County, TX",US,1/23/20,0,0,0,0
"Jefferson County, KY",US,1/23/20,0,0,0,0
"Jefferson Parish, LA",US,1/23/20,0,0,0,0
"Shasta County, CA",US,1/23/20,0,0,0,0
"Spartanburg County, SC",US,1/23/20,0,0,0,0
"Harrison County, KY",US,1/23/20,0,0,0,0
"Johnson County, IA",US,1/23/20,0,0,0,0
"Berkshire County, MA",US,1/23/20,0,0,0,0
"Davidson County, TN",US,1/23/20,0,0,0,0
"Douglas County, OR",US,1/23/20,0,0,0,0
"Fresno County, CA",US,1/23/20,0,0,0,0
"Harford County, MD",US,1/23/20,0,0,0,0
"Hendricks County, IN",US,1/23/20,0,0,0,0
"Hudson County, NJ",US,1/23/20,0,0,0,0
"Johnson County, KS",US,1/23/20,0,0,0,0
"Kittitas County, WA",US,1/23/20,0,0,0,0
"Manatee County, FL",US,1/23/20,0,0,0,0
"Marion County, OR",US,1/23/20,0,0,0,0
"Okaloosa County, FL",US,1/23/20,0,0,0,0
"Polk County, GA",US,1/23/20,0,0,0,0
"Riverside County, CA",US,1/23/20,0,0,0,0
"Shelby County, TN",US,1/23/20,0,0,0,0
"St. Louis County, MO",US,1/23/20,0,0,0,0
"Suffolk County, NY",US,1/23/20,0,0,0,0
"Ulster County, NY",US,1/23/20,0,0,0,0
"Volusia County, FL",US,1/23/20,0,0,0,0
"Fairfax County, VA",US,1/23/20,0,0,0,0
"Rockingham County, NH",US,1/23/20,0,0,0,0
"Washington, D.C.",US,1/23/20,0,0,0,0
"Montgomery County, PA",US,1/23/20,0,0,0,0
"Alameda County, CA",US,1/23/20,0,0,0,0
"Broward County, FL",US,1/23/20,0,0,0,0
"Lee County, FL",US,1/23/20,0,0,0,0
"Pinal County, AZ",US,1/23/20,0,0,0,0
"Rockland County, NY",US,1/23/20,0,0,0,0
"Saratoga County, NY",US,1/23/20,0,0,0,0
"Charleston County, SC",US,1/23/20,0,0,0,0
"Clark County, WA",US,1/23/20,0,0,0,0
"Cobb County, GA",US,1/23/20,0,0,0,0
"Davis County, UT",US,1/23/20,0,0,0,0
"El Paso County, CO",US,1/23/20,0,0,0,0
"Honolulu County, HI",US,1/23/20,0,0,0,0
"Jackson County, OR ",US,1/23/20,0,0,0,0
"Jefferson County, WA",US,1/23/20,0,0,0,0
"Kershaw County, SC",US,1/23/20,0,0,0,0
"Klamath County, OR",US,1/23/20,0,0,0,0
"Madera County, CA",US,1/23/20,0,0,0,0
"Pierce County, WA",US,1/23/20,0,0,0,0
"Tulsa County, OK",US,1/23/20,0,0,0,0
"Douglas County, CO",US,1/23/20,0,0,0,0
"Providence County, RI",US,1/23/20,0,0,0,0
"Chatham County, NC",US,1/23/20,0,0,0,0
"Delaware County, PA",US,1/23/20,0,0,0,0
"Douglas County, NE",US,1/23/20,0,0,0,0
"Fayette County, KY",US,1/23/20,0,0,0,0
"Marion County, IN",US,1/23/20,0,0,0,0
"Middlesex County, MA",US,1/23/20,0,0,0,0
"Nassau County, NY",US,1/23/20,0,0,0,0
"Ramsey County, MN",US,1/23/20,0,0,0,0
"Washoe County, NV",US,1/23/20,0,0,0,0
"Wayne County, PA",US,1/23/20,0,0,0,0
"Yolo County, CA",US,1/23/20,0,0,0,0
"Santa Clara County, CA",US,1/23/20,0,0,0,0
"Clark County, NV",US,1/23/20,0,0,0,0
"Fort Bend County, TX",US,1/23/20,0,0,0,0
"Grant County, WA",US,1/23/20,0,0,0,0
"Santa Rosa County, FL",US,1/23/20,0,0,0,0
"Williamson County, TN",US,1/23/20,0,0,0,0
"New York County, NY",US,1/23/20,0,0,0,0
"Montgomery County, MD",US,1/23/20,0,0,0,0
"Suffolk County, MA",US,1/23/20,0,0,0,0
"Denver County, CO",US,1/23/20,0,0,0,0
"Summit County, CO",US,1/23/20,0,0,0,0
"Bergen County, NJ",US,1/23/20,0,0,0,0
"Harris County, TX",US,1/23/20,0,0,0,0
"San Francisco County, CA",US,1/23/20,0,0,0,0
"Contra Costa County, CA",US,1/23/20,0,0,0,0
"Orange County, CA",US,1/23/20,0,0,0,0
"Norfolk County, MA",US,1/23/20,0,0,0,0
"Maricopa County, AZ",US,1/23/20,0,0,0,0
"Wake County, NC",US,1/23/20,0,0,0,0
"Westchester County, NY",US,1/23/20,0,0,0,0
"Grafton County, NH",US,1/23/20,0,0,0,0
"Hillsborough, FL",US,1/23/20,0,0,0,0
"Placer County, CA",US,1/23/20,0,0,0,0
"San Mateo, CA",US,1/23/20,0,0,0,0
"Sonoma County, CA",US,1/23/20,0,0,0,0
"Umatilla, OR",US,1/23/20,0,0,0,0
"Fulton County, GA",US,1/23/20,0,0,0,0
"Washington County, OR",US,1/23/20,0,0,0,0
"Snohomish County, WA",US,1/23/20,0,0,0,0
"Humboldt County, CA",US,1/23/20,0,0,0,0
"Sacramento County, CA",US,1/23/20,0,0,0,0
"San Diego County, CA",US,1/23/20,0,0,0,0
"San Benito, CA",US,1/23/20,0,0,0,0
"Los Angeles, CA",US,1/23/20,0,0,0,0
"King County, WA",US,1/23/20,1,0,0,1
"Cook County, IL",US,1/23/20,0,0,0,0
"Skagit, WA",US,1/23/20,0,0,0,0
"Thurston, WA",US,1/23/20,0,0,0,0
"Island, WA",US,1/23/20,0,0,0,0
"Whatcom, WA",US,1/23/20,0,0,0,0
"Marin, CA",US,1/23/20,0,0,0,0
"Calaveras, CA",US,1/23/20,0,0,0,0
"Stanislaus, CA",US,1/23/20,0,0,0,0
"San Joaquin, CA",US,1/23/20,0,0,0,0
"Essex, MA",US,1/23/20,0,0,0,0
"Charlton, GA",US,1/23/20,0,0,0,0
"Collier, FL",US,1/23/20,0,0,0,0
"Pinellas, FL",US,1/23/20,0,0,0,0
"Alachua, FL",US,1/23/20,0,0,0,0
"Nassau, FL",US,1/23/20,0,0,0,0
"Pasco, FL",US,1/23/20,0,0,0,0
"Dallas, TX",US,1/23/20,0,0,0,0
"Tarrant, TX",US,1/23/20,0,0,0,0
"Montgomery, TX",US,1/23/20,0,0,0,0
"Middlesex, NJ",US,1/23/20,0,0,0,0
"Jefferson, CO",US,1/23/20,0,0,0,0
"Multnomah, OR",US,1/23/20,0,0,0,0
"Polk, OR",US,1/23/20,0,0,0,0
"Deschutes, OR",US,1/23/20,0,0,0,0
"McHenry, IL",US,1/23/20,0,0,0,0
"Lake, IL",US,1/23/20,0,0,0,0
"Bucks, PA",US,1/23/20,0,0,0,0
"Hanover, VA",US,1/23/20,0,0,0,0
"Lancaster, SC",US,1/23/20,0,0,0,0
"Sullivan, TN",US,1/23/20,0,0,0,0
"Johnson, IN",US,1/23/20,0,0,0,0
"Howard, IN",US,1/23/20,0,0,0,0
"St. Joseph, IN",US,1/23/20,0,0,0,0
"Knox, NE",US,1/23/20,0,0,0,0
"Stark, OH",US,1/23/20,0,0,0,0
"Anoka, MN",US,1/23/20,0,0,0,0
"Olmsted, MN",US,1/23/20,0,0,0,0
"Summit, UT",US,1/23/20,0,0,0,0
"Fairfield, CT",US,1/23/20,0,0,0,0
"Litchfield, CT",US,1/23/20,0,0,0,0
"Orleans, LA",US,1/23/20,0,0,0,0
"Pennington, SD",US,1/23/20,0,0,0,0
"Beadle, SD",US,1/23/20,0,0,0,0
"Charles Mix, SD",US,1/23/20,0,0,0,0
"Davison, SD",US,1/23/20,0,0,0,0
"Minnehaha, SD",US,1/23/20,0,0,0,0
"Bon Homme, SD",US,1/23/20,0,0,0,0
"Socorro, NM",US,1/23/20,0,0,0,0
"Bernalillo, NM",US,1/23/20,0,0,0,0
"Oakland, MI",US,1/23/20,0,0,0,0
"Wayne, MI",US,1/23/20,0,0,0,0
"New Castle, DE",US,1/23/20,0,0,0,0
,Cuba,1/23/20,0,0,0,0
,Guyana,1/23/20,0,0,0,0
Australian Capital Territory,Australia,1/23/20,0,0,0,0
United Kingdom,United Kingdom,1/23/20,0,0,0,0
,Kazakhstan,1/23/20,0,0,0,0
French Polynesia,France,1/23/20,0,0,0,0
Manitoba,Canada,1/23/20,0,0,0,0
Saskatchewan,Canada,1/23/20,0,0,0,0
,Ethiopia,1/23/20,0,0,0,0
,Sudan,1/23/20,0,0,0,0
,Guinea,1/23/20,0,0,0,0
Grand Princess,Canada,1/23/20,0,0,0,0
,Kenya,1/23/20,0,0,0,0
,Antigua and Barbuda,1/23/20,0,0,0,0
Alabama,US,1/23/20,0,0,0,0
,Uruguay,1/23/20,0,0,0,0
,Ghana,1/23/20,0,0,0,0
Puerto Rico,US,1/23/20,0,0,0,0
,Namibia,1/23/20,0,0,0,0
,Seychelles,1/23/20,0,0,0,0
,Trinidad and Tobago,1/23/20,0,0,0,0
,Venezuela,1/23/20,0,0,0,0
,Eswatini,1/23/20,0,0,0,0
,Gabon,1/23/20,0,0,0,0
,Guatemala,1/23/20,0,0,0,0
,Mauritania,1/23/20,0,0,0,0
,Rwanda,1/23/20,0,0,0,0
,Saint Lucia,1/23/20,0,0,0,0
,Saint Vincent and the Grenadines,1/23/20,0,0,0,0
,Suriname,1/23/20,0,0,0,0
French Guiana,France,1/23/20,0,0,0,0
Guam,US,1/23/20,0,0,0,0
,Kosovo,1/23/20,0,0,0,0
Newfoundland and Labrador,Canada,1/23/20,0,0,0,0
Prince Edward Island,Canada,1/23/20,0,0,0,0
,Central African Republic,1/23/20,0,0,0,0
,Congo (Brazzaville),1/23/20,0,0,0,0
,Equatorial Guinea,1/23/20,0,0,0,0
Mayotte,France,1/23/20,0,0,0,0
,Uzbekistan,1/23/20,0,0,0,0
Netherlands,Netherlands,1/23/20,0,0,0,0
Nova Scotia,Canada,1/23/20,0,0,0,0
Guadeloupe,France,1/23/20,0,0,0,0
,Benin,1/23/20,0,0,0,0
,Liberia,1/23/20,0,0,0,0
Curacao,Netherlands,1/23/20,0,0,0,0
,Somalia,1/23/20,0,0,0,0
,Tanzania,1/23/20,0,0,0,0
Virgin Islands,US,1/23/20,0,0,0,0
Cayman Islands,United Kingdom,1/23/20,0,0,0,0
Reunion,France,1/23/20,0,0,0,0
,Barbados,1/23/20,0,0,0,0
,Montenegro,1/23/20,0,0,0,0
,Kyrgyzstan,1/23/20,0,0,0,0
,Mauritius,1/23/20,0,0,0,0
Aruba,Netherlands,1/23/20,0,0,0,0
,Zambia,1/23/20,0,0,0,0
,Djibouti,1/23/20,0,0,0,0
,"Gambia, The",1/23/20,0,0,0,0
Montserrat,United Kingdom,1/23/20,0,0,0,0
,"Bahamas, The",1/23/20,0,0,0,0
Greenland,Denmark,1/23/20,0,0,0,0
New Caledonia,France,1/23/20,0,0,0,0
Bermuda,United Kingdom,1/23/20,0,0,0,0
,Chad,1/23/20,0,0,0,0
,El Salvador,1/23/20,0,0,0,0
,Fiji,1/23/20,0,0,0,0
,Nicaragua,1/23/20,0,0,0,0
,Thailand,1/24/20,5,0,0,5
,Japan,1/24/20,2,0,0,2
,Singapore,1/24/20,3,0,0,3
,Nepal,1/24/20,0,0,0,0
,Malaysia,1/24/20,0,0,0,0
British Columbia,Canada,1/24/20,0,0,0,0
New South Wales,Australia,1/24/20,0,0,0,0
Victoria,Australia,1/24/20,0,0,0,0
Queensland,Australia,1/24/20,0,0,0,0
,Cambodia,1/24/20,0,0,0,0
,Sri Lanka,1/24/20,0,0,0,0
,Germany,1/24/20,0,0,0,0
,Finland,1/24/20,0,0,0,0
,United Arab Emirates,1/24/20,0,0,0,0
,Philippines,1/24/20,0,0,0,0
,India,1/24/20,0,0,0,0
,Italy,1/24/20,0,0,0,0
,Sweden,1/24/20,0,0,0,0
,Spain,1/24/20,0,0,0,0
South Australia,Australia,1/24/20,0,0,0,0
,Belgium,1/24/20,0,0,0,0
,Egypt,1/24/20,0,0,0,0
From Diamond Princess,Australia,1/24/20,0,0,0,0
,Lebanon,1/24/20,0,0,0,0
,Iraq,1/24/20,0,0,0,0
,Oman,1/24/20,0,0,0,0
,Afghanistan,1/24/20,0,0,0,0
,Bahrain,1/24/20,0,0,0,0
,Kuwait,1/24/20,0,0,0,0
,Algeria,1/24/20,0,0,0,0
,Croatia,1/24/20,0,0,0,0
,Switzerland,1/24/20,0,0,0,0
,Austria,1/24/20,0,0,0,0
,Israel,1/24/20,0,0,0,0
,Pakistan,1/24/20,0,0,0,0
,Brazil,1/24/20,0,0,0,0
,Georgia,1/24/20,0,0,0,0
,Greece,1/24/20,0,0,0,0
,North Macedonia,1/24/20,0,0,0,0
,Norway,1/24/20,0,0,0,0
,Romania,1/24/20,0,0,0,0
,Estonia,1/24/20,0,0,0,0
,San Marino,1/24/20,0,0,0,0
,Belarus,1/24/20,0,0,0,0
,Iceland,1/24/20,0,0,0,0
,Lithuania,1/24/20,0,0,0,0
,Mexico,1/24/20,0,0,0,0
,New Zealand,1/24/20,0,0,0,0
,Nigeria,1/24/20,0,0,0,0
Western Australia,Australia,1/24/20,0,0,0,0
,Ireland,1/24/20,0,0,0,0
,Luxembourg,1/24/20,0,0,0,0
,Monaco,1/24/20,0,0,0,0
,Qatar,1/24/20,0,0,0,0
,Ecuador,1/24/20,0,0,0,0
,Azerbaijan,1/24/20,0,0,0,0
,Armenia,1/24/20,0,0,0,0
,Dominican Republic,1/24/20,0,0,0,0
,Indonesia,1/24/20,0,0,0,0
,Portugal,1/24/20,0,0,0,0
,Andorra,1/24/20,0,0,0,0
Tasmania,Australia,1/24/20,0,0,0,0
,Latvia,1/24/20,0,0,0,0
,Morocco,1/24/20,0,0,0,0
,Saudi Arabia,1/24/20,0,0,0,0
,Senegal,1/24/20,0,0,0,0
,Argentina,1/24/20,0,0,0,0
,Chile,1/24/20,0,0,0,0
,Jordan,1/24/20,0,0,0,0
,Ukraine,1/24/20,0,0,0,0
,Hungary,1/24/20,0,0,0,0
Northern Territory,Australia,1/24/20,0,0,0,0
,Liechtenstein,1/24/20,0,0,0,0
,Poland,1/24/20,0,0,0,0
,Tunisia,1/24/20,0,0,0,0
,Bosnia and Herzegovina,1/24/20,0,0,0,0
,Slovenia,1/24/20,0,0,0,0
,South Africa,1/24/20,0,0,0,0
,Bhutan,1/24/20,0,0,0,0
,Cameroon,1/24/20,0,0,0,0
,Colombia,1/24/20,0,0,0,0
,Costa Rica,1/24/20,0,0,0,0
,Peru,1/24/20,0,0,0,0
,Serbia,1/24/20,0,0,0,0
,Slovakia,1/24/20,0,0,0,0
,Togo,1/24/20,0,0,0,0
,Malta,1/24/20,0,0,0,0
,Martinique,1/24/20,0,0,0,0
,Bulgaria,1/24/20,0,0,0,0
,Maldives,1/24/20,0,0,0,0
,Bangladesh,1/24/20,0,0,0,0
,Paraguay,1/24/20,0,0,0,0
Ontario,Canada,1/24/20,0,0,0,0
Alberta,Canada,1/24/20,0,0,0,0
Quebec,Canada,1/24/20,0,0,0,0
,Albania,1/24/20,0,0,0,0
,Cyprus,1/24/20,0,0,0,0
,Brunei,1/24/20,0,0,0,0
Washington,US,1/24/20,0,0,0,0
New York,US,1/24/20,0,0,0,0
California,US,1/24/20,0,0,0,0
Massachusetts,US,1/24/20,0,0,0,0
Diamond Princess,US,1/24/20,0,0,0,0
Grand Princess,US,1/24/20,0,0,0,0
Georgia,US,1/24/20,0,0,0,0
Colorado,US,1/24/20,0,0,0,0
Florida,US,1/24/20,0,0,0,0
New Jersey,US,1/24/20,0,0,0,0
Oregon,US,1/24/20,0,0,0,0
Texas,US,1/24/20,0,0,0,0
Illinois,US,1/24/20,0,0,0,0
Pennsylvania,US,1/24/20,0,0,0,0
Iowa,US,1/24/20,0,0,0,0
Maryland,US,1/24/20,0,0,0,0
North Carolina,US,1/24/20,0,0,0,0
South Carolina,US,1/24/20,0,0,0,0
Tennessee,US,1/24/20,0,0,0,0
Virginia,US,1/24/20,0,0,0,0
Arizona,US,1/24/20,0,0,0,0
Indiana,US,1/24/20,0,0,0,0
Kentucky,US,1/24/20,0,0,0,0
District of Columbia,US,1/24/20,0,0,0,0
Nevada,US,1/24/20,0,0,0,0
New Hampshire,US,1/24/20,0,0,0,0
Minnesota,US,1/24/20,0,0,0,0
Nebraska,US,1/24/20,0,0,0,0
Ohio,US,1/24/20,0,0,0,0
Rhode Island,US,1/24/20,0,0,0,0
Wisconsin,US,1/24/20,0,0,0,0
Connecticut,US,1/24/20,0,0,0,0
Hawaii,US,1/24/20,0,0,0,0
Oklahoma,US,1/24/20,0,0,0,0
Utah,US,1/24/20,0,0,0,0
,Burkina Faso,1/24/20,0,0,0,0
,Holy See,1/24/20,0,0,0,0
,Mongolia,1/24/20,0,0,0,0
,Panama,1/24/20,0,0,0,0
Kansas,US,1/24/20,0,0,0,0
Louisiana,US,1/24/20,0,0,0,0
Missouri,US,1/24/20,0,0,0,0
Vermont,US,1/24/20,0,0,0,0
Alaska,US,1/24/20,0,0,0,0
Arkansas,US,1/24/20,0,0,0,0
Delaware,US,1/24/20,0,0,0,0
Idaho,US,1/24/20,0,0,0,0
Maine,US,1/24/20,0,0,0,0
Michigan,US,1/24/20,0,0,0,0
Mississippi,US,1/24/20,0,0,0,0
Montana,US,1/24/20,0,0,0,0
New Mexico,US,1/24/20,0,0,0,0
North Dakota,US,1/24/20,0,0,0,0
South Dakota,US,1/24/20,0,0,0,0
West Virginia,US,1/24/20,0,0,0,0
Wyoming,US,1/24/20,0,0,0,0
Hubei,China,1/24/20,549,24,31,494
,Iran,1/24/20,0,0,0,0
,"Korea, South",1/24/20,2,0,0,2
France,France,1/24/20,2,0,0,2
Guangdong,China,1/24/20,53,0,2,51
Henan,China,1/24/20,9,0,0,9
Zhejiang,China,1/24/20,43,0,1,42
Hunan,China,1/24/20,24,0,0,24
Anhui,China,1/24/20,15,0,0,15
Jiangxi,China,1/24/20,18,0,0,18
Shandong,China,1/24/20,15,0,0,15
Diamond Princess,Cruise Ship,1/24/20,0,0,0,0
Jiangsu,China,1/24/20,9,0,0,9
Chongqing,China,1/24/20,27,0,0,27
Sichuan,China,1/24/20,15,0,0,15
Heilongjiang,China,1/24/20,4,1,0,3
Denmark,Denmark,1/24/20,0,0,0,0
Beijing,China,1/24/20,36,0,1,35
Shanghai,China,1/24/20,20,0,1,19
Hebei,China,1/24/20,2,1,0,1
Fujian,China,1/24/20,10,0,0,10
Guangxi,China,1/24/20,23,0,0,23
Shaanxi,China,1/24/20,5,0,0,5
Yunnan,China,1/24/20,5,0,0,5
Hainan,China,1/24/20,8,0,0,8
Guizhou,China,1/24/20,3,0,0,3
Tianjin,China,1/24/20,8,0,0,8
Shanxi,China,1/24/20,1,0,0,1
Gansu,China,1/24/20,2,0,0,2
Hong Kong,China,1/24/20,2,0,0,2
Liaoning,China,1/24/20,4,0,0,4
Jilin,China,1/24/20,3,0,0,3
,Czechia,1/24/20,0,0,0,0
Xinjiang,China,1/24/20,2,0,0,2
Inner Mongolia,China,1/24/20,1,0,0,1
Ningxia,China,1/24/20,2,0,0,2
,Taiwan*,1/24/20,3,0,0,3
,Vietnam,1/24/20,2,0,0,2
,Russia,1/24/20,0,0,0,0
Qinghai,China,1/24/20,0,0,0,0
Macau,China,1/24/20,2,0,0,2
,Moldova,1/24/20,0,0,0,0
,Bolivia,1/24/20,0,0,0,0
Faroe Islands,Denmark,1/24/20,0,0,0,0
St Martin,France,1/24/20,0,0,0,0
,Honduras,1/24/20,0,0,0,0
Channel Islands,United Kingdom,1/24/20,0,0,0,0
New Brunswick,Canada,1/24/20,0,0,0,0
Tibet,China,1/24/20,0,0,0,0
,Congo (Kinshasa),1/24/20,0,0,0,0
,Cote d'Ivoire,1/24/20,0,0,0,0
Saint Barthelemy,France,1/24/20,0,0,0,0
,Jamaica,1/24/20,0,0,0,0
,Turkey,1/24/20,0,0,0,0
Gibraltar,United Kingdom,1/24/20,0,0,0,0
"Kitsap, WA",US,1/24/20,0,0,0,0
"Solano, CA",US,1/24/20,0,0,0,0
"Santa Cruz, CA",US,1/24/20,0,0,0,0
"Napa, CA",US,1/24/20,0,0,0,0
"Ventura, CA",US,1/24/20,0,0,0,0
"Worcester, MA",US,1/24/20,0,0,0,0
"Gwinnett, GA",US,1/24/20,0,0,0,0
"DeKalb, GA",US,1/24/20,0,0,0,0
"Floyd, GA",US,1/24/20,0,0,0,0
"Fayette, GA",US,1/24/20,0,0,0,0
"Gregg, TX",US,1/24/20,0,0,0,0
"Monmouth, NJ",US,1/24/20,0,0,0,0
"Burlington, NJ",US,1/24/20,0,0,0,0
"Camden, NJ",US,1/24/20,0,0,0,0
"Passaic, NJ",US,1/24/20,0,0,0,0
"Union, NJ",US,1/24/20,0,0,0,0
"Eagle, CO",US,1/24/20,0,0,0,0
"Larimer, CO",US,1/24/20,0,0,0,0
"Arapahoe, CO",US,1/24/20,0,0,0,0
"Gunnison, CO",US,1/24/20,0,0,0,0
"Kane, IL",US,1/24/20,0,0,0,0
"Monroe, PA",US,1/24/20,0,0,0,0
"Philadelphia, PA",US,1/24/20,0,0,0,0
"Norfolk, VA",US,1/24/20,0,0,0,0
"Arlington, VA",US,1/24/20,0,0,0,0
"Spotsylvania, VA",US,1/24/20,0,0,0,0
"Loudoun, VA",US,1/24/20,0,0,0,0
"Prince George's, MD",US,1/24/20,0,0,0,0
"Pottawattamie, IA",US,1/24/20,0,0,0,0
"Camden, NC",US,1/24/20,0,0,0,0
"Pima, AZ",US,1/24/20,0,0,0,0
"Noble, IN",US,1/24/20,0,0,0,0
"Adams, IN",US,1/24/20,0,0,0,0
"Boone, IN",US,1/24/20,0,0,0,0
"Dane, WI",US,1/24/20,0,0,0,0
"Pierce, WI",US,1/24/20,0,0,0,0
"Cuyahoga, OH",US,1/24/20,0,0,0,0
"Weber, UT",US,1/24/20,0,0,0,0
"Bennington County, VT",US,1/24/20,0,0,0,0
"Carver County, MN",US,1/24/20,0,0,0,0
"Charlotte County, FL",US,1/24/20,0,0,0,0
"Cherokee County, GA",US,1/24/20,0,0,0,0
"Collin County, TX",US,1/24/20,0,0,0,0
"Jefferson County, KY",US,1/24/20,0,0,0,0
"Jefferson Parish, LA",US,1/24/20,0,0,0,0
"Shasta County, CA",US,1/24/20,0,0,0,0
"Spartanburg County, SC",US,1/24/20,0,0,0,0
"Harrison County, KY",US,1/24/20,0,0,0,0
"Johnson County, IA",US,1/24/20,0,0,0,0
"Berkshire County, MA",US,1/24/20,0,0,0,0
"Davidson County, TN",US,1/24/20,0,0,0,0
"Douglas County, OR",US,1/24/20,0,0,0,0
"Fresno County, CA",US,1/24/20,0,0,0,0
"Harford County, MD",US,1/24/20,0,0,0,0
"Hendricks County, IN",US,1/24/20,0,0,0,0
"Hudson County, NJ",US,1/24/20,0,0,0,0
"Johnson County, KS",US,1/24/20,0,0,0,0
"Kittitas County, WA",US,1/24/20,0,0,0,0
"Manatee County, FL",US,1/24/20,0,0,0,0
"Marion County, OR",US,1/24/20,0,0,0,0
